OBJECTID,ESTADO_SUPERFICIAL,FECHA_ESTADO,CalCodigo
"69288","1",2025/12/31 00:00:00,"138434"
"69289","2",2025/12/31 00:00:00,"901838"
"69290","2",2025/12/31 00:00:00,"180293"
"69291","2",2025/12/31 00:00:00,"423783"
"69292","2",2025/12/31 00:00:00,"150379"
"69293","6",2025/12/31 00:00:00,"91027751"
"69294","6",2025/12/31 00:00:00,"91027843"
"69295","2",2025/12/31 00:00:00,"91062552"
"69296","2",2025/12/31 00:00:00,"151441"
"69297","2",2025/12/31 00:00:00,"157608"
"69298","1",2025/12/31 00:00:00,"459546"
"69299","2",2025/12/31 00:00:00,"91027305"
"69300","1",2025/12/31 00:00:00,"2502756"
"69301","3",2025/12/31 00:00:00,"210623"
"69302","6",2025/12/31 00:00:00,"449824"
"69303","6",2025/12/31 00:00:00,"361150"
"69304","6",2025/12/31 00:00:00,"91027783"
"69305","2",2025/12/31 00:00:00,"148255"
"69306","2",2025/12/31 00:00:00,"322616"
"69307","2",2025/12/31 00:00:00,"353128"
"69308","6",2025/12/31 00:00:00,"91028281"
"69309","4",2025/12/31 00:00:00,"441235"
"69310","6",2025/12/31 00:00:00,"91062545"
"69311","2",2025/12/31 00:00:00,"525836"
"69312","2",2025/12/31 00:00:00,"147549"
"69313","2",2025/12/31 00:00:00,"522321"
"69314","1",2025/12/31 00:00:00,"904142"
"69315","2",2025/12/31 00:00:00,"159358"
"69316","1",2025/12/31 00:00:00,"447120"
"69317","6",2025/12/31 00:00:00,"448500"
"69318","2",2025/12/31 00:00:00,"201620"
"69319","2",2025/12/31 00:00:00,"151438"
"69320","2",2025/12/31 00:00:00,"186391"
"69321","2",2025/12/31 00:00:00,"142267"
"69322","2",2025/12/31 00:00:00,"91062555"
"69323","6",2025/12/31 00:00:00,"91017294"
"69324","2",2025/12/31 00:00:00,"180850"
"69325","6",2025/12/31 00:00:00,"452629"
"69326","6",2025/12/31 00:00:00,"809585"
"69327","6",2025/12/31 00:00:00,"152021"
"69328","2",2025/12/31 00:00:00,"299011"
"69329","2",2025/12/31 00:00:00,"184456"
"69330","4",2025/12/31 00:00:00,"380785"
"69331","2",2025/12/31 00:00:00,"188290"
"69332","2",2025/12/31 00:00:00,"136389"
"69333","6",2025/12/31 00:00:00,"91027451"
"69334","2",2025/12/31 00:00:00,"91020284"
"69335","2",2025/12/31 00:00:00,"183852"
"69336","2",2025/12/31 00:00:00,"146061"
"69337","2",2025/12/31 00:00:00,"91063565"
"69338","2",2025/12/31 00:00:00,"138126"
"69339","6",2025/12/31 00:00:00,"91028216"
"69340","6",2025/12/31 00:00:00,"91027617"
"69341","6",2025/12/31 00:00:00,"491095"
"69342","3",2025/12/31 00:00:00,"24122280"
"69343","6",2025/12/31 00:00:00,"91027817"
"69344","2",2025/12/31 00:00:00,"91028134"
"69345","6",2025/12/31 00:00:00,"357003"
"69346","2",2025/12/31 00:00:00,"168329"
"69347","2",2025/12/31 00:00:00,"161903"
"69348","2",2025/12/31 00:00:00,"24121711"
"69349","2",2025/12/31 00:00:00,"516661"
"69350","2",2025/12/31 00:00:00,"91034591"
"69351","6",2025/12/31 00:00:00,"801658"
"69352","2",2025/12/31 00:00:00,"473507"
"69353","2",2025/12/31 00:00:00,"444616"
"69354","2",2025/12/31 00:00:00,"91026657"
"69355","2",2025/12/31 00:00:00,"472667"
"69356","6",2025/12/31 00:00:00,"91017283"
"69357","6",2025/12/31 00:00:00,"359687"
"69358","2",2025/12/31 00:00:00,"325052"
"69359","2",2025/12/31 00:00:00,"158442"
"69360","2",2025/12/31 00:00:00,"91031575"
"69361","2",2025/12/31 00:00:00,"320059"
"69362","2",2025/12/31 00:00:00,"184576"
"69363","2",2025/12/31 00:00:00,"179285"
"69364","2",2025/12/31 00:00:00,"360982"
"69365","6",2025/12/31 00:00:00,"91028502"
"69366","2",2025/12/31 00:00:00,"91010905"
"69367","6",2025/12/31 00:00:00,"455273"
"69368","2",2025/12/31 00:00:00,"452962"
"69369","6",2025/12/31 00:00:00,"91012610"
"69370","2",2025/12/31 00:00:00,"148941"
"69371","2",2025/12/31 00:00:00,"183261"
"69372","2",2025/12/31 00:00:00,"91031894"
"69373","6",2025/12/31 00:00:00,"462198"
"69374","2",2025/12/31 00:00:00,"357117"
"69375","6",2025/12/31 00:00:00,"91027932"
"69376","2",2025/12/31 00:00:00,"5121011"
"69377","2",2025/12/31 00:00:00,"141242"
"69378","2",2025/12/31 00:00:00,"179816"
"69379","6",2025/12/31 00:00:00,"176871"
"69380","2",2025/12/31 00:00:00,"147537"
"69381","2",2025/12/31 00:00:00,"178765"
"69382","1",2025/12/31 00:00:00,"189616"
"69383","2",2025/12/31 00:00:00,"384919"
"69384","2",2025/12/31 00:00:00,"171238"
"69385","2",2025/12/31 00:00:00,"901146"
"69386","2",2025/12/31 00:00:00,"91011580"
"69387","3",2025/12/31 00:00:00,"91027851"
"69388","2",2025/12/31 00:00:00,"148707"
"69389","2",2025/12/31 00:00:00,"173427"
"69390","6",2025/12/31 00:00:00,"424255"
"69391","1",2025/12/31 00:00:00,"189654"
"69392","2",2025/12/31 00:00:00,"179667"
"69393","2",2025/12/31 00:00:00,"531010"
"69394","6",2025/12/31 00:00:00,"603961"
"69395","1",2025/12/31 00:00:00,"448180"
"69396","2",2025/12/31 00:00:00,"212374"
"69397","3",2025/12/31 00:00:00,"91010906"
"69398","1",2025/12/31 00:00:00,"91028050"
"69399","1",2025/12/31 00:00:00,"506629"
"69400","2",2025/12/31 00:00:00,"507105"
"69401","3",2025/12/31 00:00:00,"91021768"
"69402","2",2025/12/31 00:00:00,"91011797"
"69403","1",2025/12/31 00:00:00,"293172"
"69404","3",2025/12/31 00:00:00,"155781"
"69405","2",2025/12/31 00:00:00,"142067"
"69406","1",2025/12/31 00:00:00,"91021270"
"69407","2",2025/12/31 00:00:00,"5121009"
"69408","6",2025/12/31 00:00:00,"152424"
"69409","6",2025/12/31 00:00:00,"176854"
"69410","2",2025/12/31 00:00:00,"166532"
"69411","3",2025/12/31 00:00:00,"152849"
"69412","6",2025/12/31 00:00:00,"304019"
"69413","2",2025/12/31 00:00:00,"91063017"
"69414","2",2025/12/31 00:00:00,"183808"
"69415","2",2025/12/31 00:00:00,"169411"
"69416","2",2025/12/31 00:00:00,"161895"
"69417","2",2025/12/31 00:00:00,"181142"
"69418","6",2025/12/31 00:00:00,"91062510"
"69419","6",2025/12/31 00:00:00,"91028120"
"69420","6",2025/12/31 00:00:00,"294583"
"69421","2",2025/12/31 00:00:00,"410881"
"69422","2",2025/12/31 00:00:00,"147467"
"69423","2",2025/12/31 00:00:00,"441380"
"69424","2",2025/12/31 00:00:00,"91021946"
"69425","6",2025/12/31 00:00:00,"603946"
"69426","2",2025/12/31 00:00:00,"169867"
"69427","6",2025/12/31 00:00:00,"153182"
"69428","1",2025/12/31 00:00:00,"91014727"
"69429","2",2025/12/31 00:00:00,"146884"
"69430","2",2025/12/31 00:00:00,"305477"
"69431","1",2025/12/31 00:00:00,"382645"
"69432","2",2025/12/31 00:00:00,"162034"
"69433","2",2025/12/31 00:00:00,"91063537"
"69434","6",2025/12/31 00:00:00,"813755"
"69435","1",2025/12/31 00:00:00,"421419"
"69436","2",2025/12/31 00:00:00,"179644"
"69437","1",2025/12/31 00:00:00,"144042"
"69438","2",2025/12/31 00:00:00,"91062609"
"69439","2",2025/12/31 00:00:00,"91010064"
"69440","2",2025/12/31 00:00:00,"514889"
"69441","2",2025/12/31 00:00:00,"155378"
"69442","1",2025/12/31 00:00:00,"202507"
"69443","2",2025/12/31 00:00:00,"91063546"
"69444","2",2025/12/31 00:00:00,"177987"
"69445","2",2025/12/31 00:00:00,"202191"
"69446","2",2025/12/31 00:00:00,"147213"
"69447","6",2025/12/31 00:00:00,"901113"
"69448","2",2025/12/31 00:00:00,"91013730"
"69449","2",2025/12/31 00:00:00,"355441"
"69450","2",2025/12/31 00:00:00,"182790"
"69451","2",2025/12/31 00:00:00,"91017770"
"69452","2",2025/12/31 00:00:00,"324689"
"69453","2",2025/12/31 00:00:00,"91064402"
"69454","6",2025/12/31 00:00:00,"805819"
"69455","1",2025/12/31 00:00:00,"490253"
"69456","2",2025/12/31 00:00:00,"91063566"
"69457","2",2025/12/31 00:00:00,"91064182"
"69458","2",2025/12/31 00:00:00,"210982"
"69459","6",2025/12/31 00:00:00,"423943"
"69460","2",2025/12/31 00:00:00,"136672"
"69461","2",2025/12/31 00:00:00,"523782"
"69462","2",2025/12/31 00:00:00,"91016020"
"69463","2",2025/12/31 00:00:00,"91014280"
"69464","2",2025/12/31 00:00:00,"139525"
"69465","2",2025/12/31 00:00:00,"301880"
"69466","2",2025/12/31 00:00:00,"187500"
"69467","2",2025/12/31 00:00:00,"170017"
"69468","2",2025/12/31 00:00:00,"481824"
"69469","2",2025/12/31 00:00:00,"91015290"
"69470","2",2025/12/31 00:00:00,"179955"
"69471","1",2025/12/31 00:00:00,"295337"
"69472","2",2025/12/31 00:00:00,"184330"
"69473","6",2025/12/31 00:00:00,"211027"
"69474","2",2025/12/31 00:00:00,"91034058"
"69475","2",2025/12/31 00:00:00,"91033094"
"69476","2",2025/12/31 00:00:00,"158549"
"69477","2",2025/12/31 00:00:00,"383321"
"69478","2",2025/12/31 00:00:00,"174142"
"69479","2",2025/12/31 00:00:00,"143055"
"69480","2",2025/12/31 00:00:00,"91029383"
"69481","6",2025/12/31 00:00:00,"91019578"
"69482","6",2025/12/31 00:00:00,"91017767"
"69483","2",2025/12/31 00:00:00,"185899"
"69484","2",2025/12/31 00:00:00,"91012238"
"69485","2",2025/12/31 00:00:00,"91033198"
"69486","2",2025/12/31 00:00:00,"91026468"
"69487","2",2025/12/31 00:00:00,"151788"
"69488","2",2025/12/31 00:00:00,"91032244"
"69489","2",2025/12/31 00:00:00,"158498"
"69490","2",2025/12/31 00:00:00,"171455"
"69491","2",2025/12/31 00:00:00,"168423"
"69492","2",2025/12/31 00:00:00,"383291"
"69493","8",2025/12/31 00:00:00,"174345"
"69494","2",2025/12/31 00:00:00,"91012527"
"69495","2",2025/12/31 00:00:00,"182222"
"69496","2",2025/12/31 00:00:00,"514526"
"69497","2",2025/12/31 00:00:00,"91015002"
"69498","2",2025/12/31 00:00:00,"171183"
"69499","2",2025/12/31 00:00:00,"152179"
"69500","2",2025/12/31 00:00:00,"141241"
"69501","2",2025/12/31 00:00:00,"142370"
"69502","1",2025/12/31 00:00:00,"205266"
"69503","2",2025/12/31 00:00:00,"91026528"
"69504","2",2025/12/31 00:00:00,"91029023"
"69505","2",2025/12/31 00:00:00,"323219"
"69506","2",2025/12/31 00:00:00,"139604"
"69507","2",2025/12/31 00:00:00,"516636"
"69508","2",2025/12/31 00:00:00,"91026646"
"69509","6",2025/12/31 00:00:00,"303383"
"69510","2",2025/12/31 00:00:00,"139112"
"69511","2",2025/12/31 00:00:00,"161669"
"69512","2",2025/12/31 00:00:00,"525881"
"69513","6",2025/12/31 00:00:00,"91065208"
"69514","2",2025/12/31 00:00:00,"412953"
"69515","2",2025/12/31 00:00:00,"385628"
"69516","2",2025/12/31 00:00:00,"24122827"
"69517","3",2025/12/31 00:00:00,"91065051"
"69518","3",2025/12/31 00:00:00,"91065040"
"69519","2",2025/12/31 00:00:00,"213527"
"69520","2",2025/12/31 00:00:00,"91024930"
"69521","6",2025/12/31 00:00:00,"91065166"
"69522","2",2025/12/31 00:00:00,"184778"
"69523","2",2025/12/31 00:00:00,"147416"
"69524","2",2025/12/31 00:00:00,"91066545"
"69525","2",2025/12/31 00:00:00,"510640"
"69526","6",2025/12/31 00:00:00,"91064749"
"69527","1",2025/12/31 00:00:00,"91065171"
"69528","1",2025/12/31 00:00:00,"91065185"
"69529","2",2025/12/31 00:00:00,"168225"
"69530","2",2025/12/31 00:00:00,"24122262"
"69531","2",2025/12/31 00:00:00,"303284"
"69532","2",2025/12/31 00:00:00,"387401"
"69533","1",2025/12/31 00:00:00,"91065150"
"69534","2",2025/12/31 00:00:00,"91020909"
"69535","2",2025/12/31 00:00:00,"157221"
"69536","3",2025/12/31 00:00:00,"91065058"
"69537","2",2025/12/31 00:00:00,"528770"
"69538","2",2025/12/31 00:00:00,"180325"
"69539","2",2025/12/31 00:00:00,"471363"
"69540","2",2025/12/31 00:00:00,"519052"
"69541","6",2025/12/31 00:00:00,"91064686"
"69542","2",2025/12/31 00:00:00,"142058"
"69543","1",2025/12/31 00:00:00,"141498"
"69544","1",2025/12/31 00:00:00,"207297"
"69545","2",2025/12/31 00:00:00,"322200"
"69546","3",2025/12/31 00:00:00,"91065059"
"69547","1",2025/12/31 00:00:00,"140977"
"69548","6",2025/12/31 00:00:00,"91065220"
"69549","1",2025/12/31 00:00:00,"446618"
"69550","6",2025/12/31 00:00:00,"91064650"
"69551","2",2025/12/31 00:00:00,"293343"
"69552","2",2025/12/31 00:00:00,"168358"
"69553","1",2025/12/31 00:00:00,"154558"
"69554","2",2025/12/31 00:00:00,"91064589"
"69555","6",2025/12/31 00:00:00,"91064594"
"69556","6",2025/12/31 00:00:00,"520127"
"69557","6",2025/12/31 00:00:00,"91065261"
"69558","6",2025/12/31 00:00:00,"804338"
"69559","2",2025/12/31 00:00:00,"148624"
"69560","6",2025/12/31 00:00:00,"91065263"
"69561","6",2025/12/31 00:00:00,"811065"
"69562","2",2025/12/31 00:00:00,"158212"
"69563","6",2025/12/31 00:00:00,"91064994"
"69564","6",2025/12/31 00:00:00,"91064995"
"69565","6",2025/12/31 00:00:00,"154059"
"69566","4",2025/12/31 00:00:00,"441648"
"69567","2",2025/12/31 00:00:00,"533658"
"69568","1",2025/12/31 00:00:00,"420532"
"69569","6",2025/12/31 00:00:00,"91064737"
"69570","2",2025/12/31 00:00:00,"154567"
"69571","1",2025/12/31 00:00:00,"902629"
"69572","1",2025/12/31 00:00:00,"452437"
"69573","6",2025/12/31 00:00:00,"91065143"
"69574","2",2025/12/31 00:00:00,"360337"
"69575","3",2025/12/31 00:00:00,"91064898"
"69576","2",2025/12/31 00:00:00,"412914"
"69577","6",2025/12/31 00:00:00,"91065286"
"69578","6",2025/12/31 00:00:00,"811641"
"69579","2",2025/12/31 00:00:00,"91064870"
"69580","6",2025/12/31 00:00:00,"154899"
"69581","2",2025/12/31 00:00:00,"91030359"
"69582","1",2025/12/31 00:00:00,"209786"
"69583","1",2025/12/31 00:00:00,"165097"
"69584","6",2025/12/31 00:00:00,"815435"
"69585","2",2025/12/31 00:00:00,"150826"
"69586","6",2025/12/31 00:00:00,"91065167"
"69587","6",2025/12/31 00:00:00,"805340"
"69588","2",2025/12/31 00:00:00,"176305"
"69589","3",2025/12/31 00:00:00,"91064873"
"69590","2",2025/12/31 00:00:00,"186864"
"69591","6",2025/12/31 00:00:00,"809774"
"69592","2",2025/12/31 00:00:00,"298793"
"69593","2",2025/12/31 00:00:00,"143830"
"69594","6",2025/12/31 00:00:00,"478255"
"69595","2",2025/12/31 00:00:00,"520786"
"69596","2",2025/12/31 00:00:00,"91064645"
"69597","5",2025/12/31 00:00:00,"91028316"
"69598","1",2025/12/31 00:00:00,"159145"
"69599","3",2025/12/31 00:00:00,"91064656"
"69600","2",2025/12/31 00:00:00,"91064926"
"69601","6",2025/12/31 00:00:00,"91064923"
"69602","6",2025/12/31 00:00:00,"91064658"
"69603","2",2025/12/31 00:00:00,"515906"
"69604","6",2025/12/31 00:00:00,"91064661"
"69605","2",2025/12/31 00:00:00,"176169"
"69606","1",2025/12/31 00:00:00,"900681"
"69607","2",2025/12/31 00:00:00,"159277"
"69608","6",2025/12/31 00:00:00,"91065291"
"69609","6",2025/12/31 00:00:00,"812986"
"69610","2",2025/12/31 00:00:00,"183356"
"69611","2",2025/12/31 00:00:00,"148396"
"69612","2",2025/12/31 00:00:00,"143107"
"69613","6",2025/12/31 00:00:00,"91064998"
"69614","2",2025/12/31 00:00:00,"381880"
"69615","2",2025/12/31 00:00:00,"145730"
"69616","6",2025/12/31 00:00:00,"91065345"
"69617","2",2025/12/31 00:00:00,"167761"
"69618","6",2025/12/31 00:00:00,"91065372"
"69619","6",2025/12/31 00:00:00,"455009"
"69620","6",2025/12/31 00:00:00,"91023849"
"69621","1",2025/12/31 00:00:00,"440426"
"69622","1",2025/12/31 00:00:00,"138334"
"69623","3",2025/12/31 00:00:00,"91065062"
"69624","6",2025/12/31 00:00:00,"91064840"
"69625","6",2025/12/31 00:00:00,"91064893"
"69626","1",2025/12/31 00:00:00,"360898"
"69627","2",2025/12/31 00:00:00,"807689"
"69628","2",2025/12/31 00:00:00,"357210"
"69629","5",2025/12/31 00:00:00,"174879"
"69630","2",2025/12/31 00:00:00,"91064919"
"69631","6",2025/12/31 00:00:00,"91064968"
"69632","6",2025/12/31 00:00:00,"534009"
"69633","1",2025/12/31 00:00:00,"813428"
"69634","2",2025/12/31 00:00:00,"91065294"
"69635","2",2025/12/31 00:00:00,"151759"
"69636","6",2025/12/31 00:00:00,"801059"
"69637","2",2025/12/31 00:00:00,"91012122"
"69638","6",2025/12/31 00:00:00,"485037"
"69639","6",2025/12/31 00:00:00,"809978"
"69640","6",2025/12/31 00:00:00,"419434"
"69641","6",2025/12/31 00:00:00,"815079"
"69642","6",2025/12/31 00:00:00,"91065381"
"69643","3",2025/12/31 00:00:00,"302420"
"69644","2",2025/12/31 00:00:00,"321365"
"69645","2",2025/12/31 00:00:00,"91019004"
"69646","3",2025/12/31 00:00:00,"163586"
"69647","2",2025/12/31 00:00:00,"180282"
"69648","6",2025/12/31 00:00:00,"91065800"
"69649","6",2025/12/31 00:00:00,"91065009"
"69650","2",2025/12/31 00:00:00,"91019795"
"69651","4",2025/12/31 00:00:00,"208212"
"69652","6",2025/12/31 00:00:00,"811561"
"69653","6",2025/12/31 00:00:00,"810258"
"69654","2",2025/12/31 00:00:00,"158910"
"69655","2",2025/12/31 00:00:00,"365616"
"69656","2",2025/12/31 00:00:00,"91012077"
"69657","2",2025/12/31 00:00:00,"91027954"
"69658","3",2025/12/31 00:00:00,"457096"
"69659","2",2025/12/31 00:00:00,"296219"
"69660","1",2025/12/31 00:00:00,"290014"
"69661","1",2025/12/31 00:00:00,"189602"
"69662","1",2025/12/31 00:00:00,"418030"
"69663","6",2025/12/31 00:00:00,"457850"
"69664","1",2025/12/31 00:00:00,"461133"
"69665","6",2025/12/31 00:00:00,"91021732"
"69666","6",2025/12/31 00:00:00,"174979"
"69667","1",2025/12/31 00:00:00,"91019418"
"69668","2",2025/12/31 00:00:00,"172862"
"69669","6",2025/12/31 00:00:00,"462204"
"69670","6",2025/12/31 00:00:00,"530154"
"69671","6",2025/12/31 00:00:00,"462931"
"69672","2",2025/12/31 00:00:00,"473490"
"69673","6",2025/12/31 00:00:00,"91010347"
"69674","6",2025/12/31 00:00:00,"299414"
"69675","6",2025/12/31 00:00:00,"138687"
"69676","6",2025/12/31 00:00:00,"294870"
"69677","6",2025/12/31 00:00:00,"358209"
"69678","6",2025/12/31 00:00:00,"533977"
"69679","6",2025/12/31 00:00:00,"462943"
"69680","6",2025/12/31 00:00:00,"155499"
"69681","6",2025/12/31 00:00:00,"91021716"
"69682","6",2025/12/31 00:00:00,"302384"
"69683","6",2025/12/31 00:00:00,"480323"
"69684","6",2025/12/31 00:00:00,"305084"
"69685","6",2025/12/31 00:00:00,"528976"
"69686","2",2025/12/31 00:00:00,"137644"
"69687","6",2025/12/31 00:00:00,"156545"
"69688","6",2025/12/31 00:00:00,"91017236"
"69689","6",2025/12/31 00:00:00,"91016035"
"69690","4",2025/12/31 00:00:00,"137430"
"69691","6",2025/12/31 00:00:00,"91021612"
"69692","6",2025/12/31 00:00:00,"91030330"
"69693","6",2025/12/31 00:00:00,"471294"
"69694","1",2025/12/31 00:00:00,"440002"
"69695","5",2025/12/31 00:00:00,"172646"
"69696","6",2025/12/31 00:00:00,"306227"
"69697","6",2025/12/31 00:00:00,"174725"
"69698","6",2025/12/31 00:00:00,"418213"
"69699","6",2025/12/31 00:00:00,"156949"
"69700","6",2025/12/31 00:00:00,"91022791"
"69701","2",2025/12/31 00:00:00,"91017672"
"69702","6",2025/12/31 00:00:00,"91022031"
"69703","6",2025/12/31 00:00:00,"452542"
"69704","6",2025/12/31 00:00:00,"295116"
"69705","6",2025/12/31 00:00:00,"491240"
"69706","6",2025/12/31 00:00:00,"451271"
"69707","6",2025/12/31 00:00:00,"212062"
"69708","6",2025/12/31 00:00:00,"91018307"
"69709","1",2025/12/31 00:00:00,"170538"
"69710","6",2025/12/31 00:00:00,"91023443"
"69711","6",2025/12/31 00:00:00,"452611"
"69712","2",2025/12/31 00:00:00,"91013933"
"69713","6",2025/12/31 00:00:00,"303386"
"69714","6",2025/12/31 00:00:00,"479097"
"69715","2",2025/12/31 00:00:00,"91065492"
"69716","1",2025/12/31 00:00:00,"816729"
"69717","1",2025/12/31 00:00:00,"446261"
"69718","2",2025/12/31 00:00:00,"179938"
"69719","6",2025/12/31 00:00:00,"464698"
"69720","2",2025/12/31 00:00:00,"91032929"
"69721","6",2025/12/31 00:00:00,"173303"
"69722","6",2025/12/31 00:00:00,"368471"
"69723","1",2025/12/31 00:00:00,"292867"
"69724","6",2025/12/31 00:00:00,"524470"
"69725","6",2025/12/31 00:00:00,"462715"
"69726","6",2025/12/31 00:00:00,"370430"
"69727","6",2025/12/31 00:00:00,"153059"
"69728","6",2025/12/31 00:00:00,"445640"
"69729","6",2025/12/31 00:00:00,"421551"
"69730","6",2025/12/31 00:00:00,"176012"
"69731","6",2025/12/31 00:00:00,"389499"
"69732","1",2025/12/31 00:00:00,"464056"
"69733","6",2025/12/31 00:00:00,"300662"
"69734","6",2025/12/31 00:00:00,"360823"
"69735","6",2025/12/31 00:00:00,"293086"
"69736","1",2025/12/31 00:00:00,"91026147"
"69737","6",2025/12/31 00:00:00,"358011"
"69738","6",2025/12/31 00:00:00,"91015617"
"69739","6",2025/12/31 00:00:00,"91018514"
"69740","2",2025/12/31 00:00:00,"904340"
"69741","6",2025/12/31 00:00:00,"91015462"
"69742","6",2025/12/31 00:00:00,"91030890"
"69743","6",2025/12/31 00:00:00,"91014592"
"69744","6",2025/12/31 00:00:00,"2502590"
"69745","6",2025/12/31 00:00:00,"355453"
"69746","6",2025/12/31 00:00:00,"362772"
"69747","6",2025/12/31 00:00:00,"91015048"
"69748","1",2025/12/31 00:00:00,"296304"
"69749","1",2025/12/31 00:00:00,"449483"
"69750","6",2025/12/31 00:00:00,"302186"
"69751","6",2025/12/31 00:00:00,"91022799"
"69752","6",2025/12/31 00:00:00,"175287"
"69753","1",2025/12/31 00:00:00,"91025517"
"69754","1",2025/12/31 00:00:00,"91025934"
"69755","1",2025/12/31 00:00:00,"91026204"
"69756","5",2025/12/31 00:00:00,"91029898"
"69757","1",2025/12/31 00:00:00,"301445"
"69758","6",2025/12/31 00:00:00,"91022795"
"69759","1",2025/12/31 00:00:00,"91025383"
"69760","6",2025/12/31 00:00:00,"490176"
"69761","4",2025/12/31 00:00:00,"423204"
"69762","2",2025/12/31 00:00:00,"91015501"
"69763","5",2025/12/31 00:00:00,"172235"
"69764","6",2025/12/31 00:00:00,"816399"
"69765","1",2025/12/31 00:00:00,"294975"
"69766","2",2025/12/31 00:00:00,"387476"
"69767","2",2025/12/31 00:00:00,"148409"
"69768","6",2025/12/31 00:00:00,"91023832"
"69769","6",2025/12/31 00:00:00,"205995"
"69770","6",2025/12/31 00:00:00,"91065038"
"69771","1",2025/12/31 00:00:00,"91065728"
"69772","6",2025/12/31 00:00:00,"421560"
"69773","6",2025/12/31 00:00:00,"490705"
"69774","6",2025/12/31 00:00:00,"144639"
"69775","6",2025/12/31 00:00:00,"528643"
"69776","6",2025/12/31 00:00:00,"155146"
"69777","2",2025/12/31 00:00:00,"161417"
"69778","6",2025/12/31 00:00:00,"418392"
"69779","2",2025/12/31 00:00:00,"360145"
"69780","6",2025/12/31 00:00:00,"91017207"
"69781","6",2025/12/31 00:00:00,"91022825"
"69782","1",2025/12/31 00:00:00,"150144"
"69783","6",2025/12/31 00:00:00,"152736"
"69784","6",2025/12/31 00:00:00,"91016926"
"69785","6",2025/12/31 00:00:00,"302681"
"69786","6",2025/12/31 00:00:00,"305573"
"69787","6",2025/12/31 00:00:00,"91017980"
"69788","6",2025/12/31 00:00:00,"91017984"
"69789","1",2025/12/31 00:00:00,"452995"
"69790","6",2025/12/31 00:00:00,"91014141"
"69791","6",2025/12/31 00:00:00,"813384"
"69792","6",2025/12/31 00:00:00,"91016456"
"69793","1",2025/12/31 00:00:00,"24119998"
"69794","6",2025/12/31 00:00:00,"156046"
"69795","1",2025/12/31 00:00:00,"209642"
